user_id,timestamp,artist_id,artist_name,track_id,track_name
user_000792,2007-06-04T23:11:59Z,acfe3f47-7cd4-4d5a-8c48-daf0a62a883c,The Moglass,,Krevetok ???
user_000702,2007-12-01T06:21:32Z,44f4490f-121f-48fa-b1e7-be3a14f0dc0b,Kim Kuzma,e5bd9405-3ac0-4c43-984b-cd3aa60795ff,Calling You
user_000667,2007-02-19T12:21:38Z,2ddd167f-5b8a-4372-b350-6ad50493bac0,The Fray,d39afb1c-8530-4735-8eee-131021313388,Fall Away
user_000770,2008-09-08T13:31:43Z,eb872766-98f6-453d-883f-2ae908a18315,Tv On The Radio,0a016a4f-c1dc-403b-a39d-8b865f74148b,Shout Me Out
user_000029,2007-02-06T23:12:05Z,68be8273-cb12-4053-964d-157b7e5cf265,Sasha,,Bluefish - One
user_000096,2007-04-04T13:21:34Z,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,Corinne Bailey Rae,739f4578-4249-4081-a463-ebf0538eed33,Choux Pastry Heart
user_000564,2008-08-21T00:17:37Z,13ce115a-a6cd-41a4-8762-61b07544373c,Toulouse,cfefe021-e468-4e0e-8ba8-ffc2af4fe01c,Green Light District
user_000349,2008-03-08T12:43:05Z,55441123-89a2-49ab-ae3f-df7a3e86835a,Maná,46ce9fb4-2a8d-48d9-83de-314dcf793ed8,Un Lobo Por Tu Amor
user_000787,2007-04-12T14:03:35Z,f86d80f3-3d2e-4450-9b0c-638152e93df3,Delays,22cd2c43-d142-460e-bce1-a7f140f2168b,Long Time Coming
user_000284,2006-12-05T18:59:02Z,3b3d66b1-3e1a-4d7f-a391-8d09fb5f99c3,Mfö,54ff6593-bc82-408d-9d97-8220c1943a30,Leylayım
user_000681,2008-11-07T02:41:13Z,410c9baf-5469-44f6-9852-826524b80c61,Autechre,b2614890-0b3c-4375-b565-8bd84a9ca462,The Egg
user_000346,2008-09-05T13:47:08Z,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,Dream Theater,fb570452-25f1-408c-90f4-5cc979572397,Hell'S Kitchen
user_000273,2007-10-01T02:28:19Z,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,8c9f6b13-0f7e-40a2-b0e1-2545fa10efb4,Touch The Sky
user_000445,2007-07-31T13:22:30Z,8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,a3e376a2-21bd-4f42-b9a6-77ea1b010bcb,I Just Want You
user_000033,2008-11-21T14:31:01Z,9e414497-23b7-4ab7-9ec6-8ea9864c9e87,椎名林檎,1e27b300-8c63-4889-bb7c-4e9b346351a7,警告
user_000581,2008-05-25T21:57:16Z,77cab93d-fa2b-4f6d-bc98-1226e47f0849,Icelandic Folk Music,,Tyrkjarániğ
user_000691,2007-12-09T10:57:25Z,4c730f5d-a27c-49fc-b505-23c2c61a6840,Tilly And The Wall,c4ab6b63-0393-4e66-adf9-523e7009dd21,Rainbows In The Dark
user_000068,2008-04-09T13:32:32Z,2c4dae8c-e591-49e0-9c5a-62b310a15788,Duffy,5a2c06d2-fd9a-4429-990a-b56ccd67424c,Stepping Stone
user_000625,2009-03-12T01:01:12Z,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,The Who,4000133e-1f98-4772-a137-fecaf63978da,Getting In Tune
user_000316,2008-05-18T20:17:28Z,7145ed99-fcff-4148-af73-04847d3d23f6,Boy Kill Boy,c26ae196-f1cb-4d53-8a00-b965cc1dbf2d,Suzie
user_000357,2007-08-23T03:05:05Z,4f4703c1-4b01-4bb6-af9d-32fcd1ea588e,Q. Lazzarus,768add6e-8903-4bcd-84ae-df08682ea93f,Goodbye Horses
user_000385,2008-12-06T10:18:50Z,2228ff44-0804-4c53-b66c-f1f4c4a7490a,Michael Cashmore,42028b4d-1a68-4682-9c1b-f74a5f6a2cf5,The Snow Abides
user_000942,2005-12-14T17:44:30Z,83a45847-0c18-4794-964a-500e49df7aac,Xavier Naidoo,b5f4ba7a-f1f0-4560-a738-cfc312f9aaad,Führ Mich Ans Licht
user_000093,2009-02-16T22:22:51Z,309c62ba-7a22-4277-9f67-4a162526d18a,Beck,aa9135c4-0499-4d75-9caf-4e2025caf388,The New Pollution
user_000780,2008-04-21T10:31:23Z,7e26cbe1-b8f5-4215-af82-e43d5f8ff308,Cradle Of Filth,d03f942d-f513-48c4-88f2-457b0524d66c,The Forest Whispers My Name
user_000651,2008-03-07T18:48:02Z,74171dd1-1950-4c9a-88ef-93e039403c76,David Guetta Vs. The Egg,5a12f226-61b6-4e03-b053-76515fb3ef34,Love Don'T Let Me Go (Walking Away)
user_000273,2007-09-04T06:38:18Z,72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,8d5ac86a-bca6-4e10-a915-f6807628a05e,Tombstone Blues
user_000317,2007-02-28T20:05:20Z,844217f9-949e-4ca2-88f4-e4b01bd3ac8d,Mnemonic,1c76aed3-f6b2-4532-bce2-587bd3a03716,Egoism / Egoist
user_000705,2008-04-28T05:59:54Z,3798b104-01cb-484c-a3b0-56adc6399b80,Rage Against The Machine,,Darkness ( From -The Crow- Ost
user_000180,2007-02-28T22:42:52Z,d4c6ae95-497b-42f7-bdec-41cf76d1a39c,Mousse T.,e83457df-c7fc-46a9-b2bc-531968f63f01,Is It 'Cos I'M Cool
user_000572,2009-01-03T20:03:18Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,ffca7636-4b3c-4bfb-9df2-0899cfb69afc,Addicted
user_000120,2006-11-30T05:33:39Z,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,3aa2166f-99ca-403a-a995-0b17181ba65e,Let It Be
user_000836,2008-06-26T18:27:44Z,830dce6f-c9ff-4ebe-944b-2ea2ab22fcdf,Béla Fleck And The Flecktones,c0674e9a-1a20-42aa-9294-a6d232912d4a,Bil Mon
user_000593,2008-02-14T22:00:23Z,7d209631-ccb8-4a87-8516-64abe4c22dba,Ulver,b50b43b5-7b94-453f-87fd-15cd6a696ccb,Porn Piece Or The Scars Of Cold Kisses
user_000622,2007-01-02T00:04:34Z,eaf6a7ca-105d-4a94-ba02-8c3e4040319a,Rilo Kiley,1203867a-7186-48e0-9aaf-99c0248649af,More Adventurous
user_000901,2006-07-24T14:42:06Z,fbd2a255-1d57-4d31-ac11-65b671c19958,No Doubt,ab45c2ac-919c-4339-9b31-1c9ef0f22f85,Simple Kind Of Life
user_000461,2007-11-11T01:53:41Z,14c422e8-b0b5-4b88-9abb-7617caf1525e,Kemal,,Unknown
user_000641,2008-12-12T14:43:30Z,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,The Who,992ade8d-d1bf-4739-805a-25184f910ae7,Baba O'Riley
user_000507,2006-11-02T23:30:45Z,0cd117b2-2e21-406d-80cf-5ce0a6065e37,Franco Battiato,5d7ce97f-7d29-4b11-b574-02550daf9ce9,La Cura
user_000624,2007-02-01T13:54:10Z,6ae51665-8261-4ae5-883f-1899651ad31b,Filter,91dc11c1-e745-4a31-a1c7-ab47439182fa,Take A Picture
user_000500,2009-04-20T20:15:21Z,a6d10075-ae6f-44cd-be2c-66dfde3f0e5e,Replikas,4ca83963-0a93-45d5-bcc2-90ccff2cf3bc,Dayan
user_000768,2007-06-19T14:33:50Z,a796b92e-c137-4895-9c89-10f900617a4f,Destiny'S Child,68563a65-5d0e-45af-8f5f-ebe10398916d,Girl
user_000233,2007-04-14T06:44:51Z,3df914b9-e0bc-493c-875a-c412f84ecdad,Crazy Frog,273c9129-943c-4b9f-9a30-61d5aad9ad87,Jingle Bells
user_000577,2007-06-09T20:50:40Z,9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,1423fcd8-31f1-4ced-9c75-082af4ba45c1,The End
user_000680,2008-09-12T20:45:00Z,f5b6d250-2cf6-44d3-b6ff-b91c0215b583,Something For Kate,0150fefb-4c7d-467f-b434-ab30040f47e8,Light At The End Of The Tunnel
user_000318,2006-10-20T19:49:26Z,d4310265-7415-4802-b4f3-4b762217efbb,Freedom Call,9c5083f6-c118-4488-b301-75a63f4837ad,Freedom Call
user_000298,2008-10-20T02:43:52Z,32cfbaf8-87aa-466b-9c1a-331ad9075ea2,Daniel Powter,f1b744dd-d397-4efb-943a-56740bfb90fd,Negative Fashion
user_000030,2008-11-23T20:04:40Z,53578264-7436-437b-87a0-3b034a3661f0,Aztec Camera,9dc3bb64-95ad-469a-be6f-98e2519f2b9d,Oblivious
user_000109,2007-06-05T18:12:45Z,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,Megadeth,9ac4d7a8-b0af-41d1-8eb6-8c4fa82c6685,Symphony Of Destruction (Radio Mix)
user_000976,2006-05-21T16:55:16Z,ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,As I Lay Dying,aa2cfef3-3446-4ecb-bfa3-541fec7bf2d8,Through Struggle
user_000203,2009-01-18T17:35:42Z,f83781c8-64f9-4657-85bd-51f74d195cfd,The Whitest Boy Alive,3dac5854-f904-49fd-b518-8fe42ca5c1a2,Courage
user_000986,2006-05-16T10:05:20Z,2869c510-2679-4a3f-bf15-e5e8b49f2f28,Slint,21ea43ba-56dd-4a39-82b5-92ad2e6bc5cd,Nosferatu Man
user_000544,2009-04-12T09:13:20Z,f1df0431-9250-4ec8-95d8-f19ce7cf7fb6,Stereolab,fa675d19-d4e8-46ab-aef1-4b32458968f2,Need To Be
user_000005,2008-06-22T20:02:35Z,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,6bc1e848-b32b-4d7c-a961-184d806b8ce9,Killer / Papa Was A Rollin' Stone
user_000654,2006-12-13T04:57:06Z,83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,01945780-a941-4ed6-a4cd-7045ead25856,Dissident
user_000112,2009-03-30T08:04:37Z,e6de1f3b-6484-491c-88dd-6d619f142abc,Hans Zimmer,1e19e651-735f-4cac-8468-328f46db5d71,Poisoned Chalice
user_000242,2007-09-05T17:51:50Z,37c61bf2-5fb1-47ae-9605-80025d956958,Nico,8b66f9de-7ee6-4aed-94a0-3fad9e8c7d0e,I'Ll Keep It With Mine
user_000409,2008-11-04T11:03:09Z,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,ead66ea9-50ca-4bb3-804b-cf97705eb5c6,Jumping Someone Else'S Train
user_000544,2009-01-25T10:25:54Z,01515686-f67b-49a3-9b68-7b53914fc0a8,Au,fbba4d39-42d4-4db8-9dfd-2889e8086d32,All My Friends
user_000603,2007-06-14T18:14:57Z,2b7a7c7f-8c18-4e0c-aaf2-8c6f4e93cdbb,The Hush Sound,be30d70c-bd93-421c-ab88-dd7b5f427de0,Momentum
user_000800,2008-06-05T20:23:59Z,b2be1d85-d69f-486f-ac0c-c43d4c685225,Casino Ashtrays,54b2e688-71be-49f2-a8ed-e926277f094a,Bus To Vegas
user_000833,2005-04-15T05:05:29Z,299278d3-25dd-4f30-bae4-5b571c28034d,The Postal Service,7d0632ae-5605-4ce1-b26c-b12619a2f5fb,Brand New Colony
user_000810,2007-01-24T10:32:02Z,23228f18-01d5-493e-94ce-cfcde82a8db2,The Jam,421879cf-0051-4bfc-83ae-97a0ae16ad77,In The Crowd
user_000245,2006-08-28T08:51:59Z,81b37c88-b541-4e2c-b2df-8521e5c5af17,Pink Grease,,05 I Dont Wanna Be A Dumb Shit
user_000141,2008-10-27T04:33:59Z,12b6e407-4ec0-4cc6-80d4-b38d7df99694,Ali Project,09e9418f-1413-43c3-b399-68424964121e,極楽荊姫
user_000255,2008-09-24T16:44:16Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,4c2d89ba-b7e7-4996-9e8b-89463b7c0c6b,Slow Cheetah
user_000702,2008-02-27T17:45:29Z,d983ff62-9469-4e0b-a1b8-464974eba541,Leahy,b1857686-79e3-44a2-b2d3-eb12900913ae,Mcbrides
user_000569,2006-08-20T00:03:41Z,0cf9d983-aecf-4d57-9e94-fde2beac014f,The Futureheads,12243d0c-4282-41ba-ac0d-9a116c0da368,Fallout
user_000847,2006-01-23T16:52:58Z,3f542031-b054-454d-b57b-812fa2a81b11,Yo La Tengo,7c0eb349-75d1-4ec8-a8a5-dc7cad7bb7c7,Sugarcube
user_000997,2007-01-27T18:20:11Z,0688add2-c282-4ee2-ba61-223ffdb3c201,Bauhaus,f18ed0fb-ea12-4f12-adcd-7ab58e50dbaf,Hair Of The Dog
user_000881,2007-10-24T00:57:04Z,83e71a21-caf7-4e48-8ff7-6512d51e88a3,Henry Mancini,42b4741e-dc19-489b-93b5-7ea894337f67,The Pink Panther Theme
user_000868,2006-10-02T03:39:22Z,09037f07-42bc-46ac-a1ee-37f834451fee,Minor Threat,07cfda07-41f0-46c9-8c61-3f24358026e6,Minor Threat
user_000869,2008-06-12T15:50:00Z,50b0fed3-ff01-42f8-b3b4-7f81981f4b4f,Ricardo Cobo,,Triplets (R Ou R Arpegiomix)
user_000199,2008-05-23T05:01:05Z,a5931809-d6c4-42cb-9256-c2ff82415f1e,The World/Inferno Friendship Society,b414d615-5e28-41b2-bd01-7f0eb3283f33,M Is For Morphine
user_000949,2005-10-26T04:07:19Z,1a93096e-62a6-4c6f-8f78-72e752c0d6f0,Looper,ee579d55-e392-4839-9f58-5a639c43cd18,Mondo '77
user_000771,2006-10-01T20:29:08Z,8688ee25-1b6d-4345-bdcf-40cc0e598fff,Jennier Lopez,fc730d64-8edd-4b7d-b1e0-85a518ecdc19,Jenny From The Block
user_000544,2009-02-14T15:31:21Z,fdf9fd10-8a2a-4cb4-bed0-3c476c976ce0,Rachael Yamagata,aae28c00-8ea9-4a1d-93d8-7cdeef3d88fc,Letter Read
user_000978,2005-09-19T14:04:15Z,ba0d6274-db14-4ef5-b28d-657ebde1a396,The Smashing Pumpkins,b3b0764b-9ccb-43fd-bb61-37abdcf0c051,Window Paine
user_000568,2008-07-01T15:47:02Z,beff21d3-88c7-4ee0-8b7a-40b6db22c6d7,Pendulum,99f2c57e-a04e-4416-a668-f9867e5fd5e3,Hold Your Colour
user_000383,2007-10-04T16:35:53Z,9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,e2180bfe-c556-456d-8c80-bc3f736583f9,Verses From The Abstract
user_000612,2008-09-27T20:16:18Z,8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,287f4770-173d-4d18-badd-badef17f707b,Precious
user_000830,2005-12-28T02:48:45Z,ccd4879c-5e88-4385-b131-bf65296bf245,Echo & The Bunnymen,b19aa971-1a72-4c87-b2ef-a4c44ef4bb01,Pride
user_000727,2007-11-04T17:50:35Z,ce7bba8b-026b-4aa6-bddb-f98ed6d595e4,Napalm Death,fc71ee08-3b56-4664-8aee-b170805c2e56,Polluted Minds
user_000250,2007-12-16T04:28:38Z,ba1384a7-8b0e-4ea6-bf0c-f1ec17a06d14,The 69 Eyes,7d2fa061-6b42-4a91-a467-42a34c28b173,Science Gone Too Far
user_000574,2009-03-17T15:42:12Z,ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,,Shoot Me Down
user_000002,2008-03-15T12:58:26Z,ea854cc1-13fc-4fd0-86a5-d2c7dba06764,Mando Diao,c7981a2f-05bd-4153-804e-0fbdff005cba,Tv & Me
user_000731,2005-12-04T04:12:28Z,9de8f66e-3cd1-4f11-8328-38200f0612b0,Doves,88a2a2a8-9bf1-4533-a24f-e5e42a71c69e,Sea Song
user_000781,2009-04-11T23:12:45Z,4c7a5854-6b75-4623-a684-6a3d785d9015,Estelle,8058ac9a-5d89-4ae9-8598-94464aee65d3,So Much Out The Way
user_000082,2008-05-29T18:09:07Z,b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,7e84fee8-02da-4eb9-8d50-11c9eb476b42,The Perfect Drug
user_000806,2008-10-11T19:13:13Z,,Μ-Ziq,,Duntisbourne Abbots
user_000382,2006-06-28T03:21:29Z,086cf120-d4d5-4284-8272-39052123cf16,The Steal,aab349fa-cd4d-4568-a538-c6a3f9315013,New Friend
user_000963,2005-03-31T14:11:17Z,,Outlawz And Others,,In The Event Of My Demise
user_000431,2009-01-12T14:26:42Z,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,Röyksopp,cf44fc50-1fc8-4a7f-b915-168b5c986222,What Else Is There?
user_000714,2007-05-17T09:04:55Z,fbd2a255-1d57-4d31-ac11-65b671c19958,No Doubt,75f82744-5d4d-417c-b276-37dc4c17a98d,Don'T Speak
user_000333,2007-02-21T12:01:52Z,148ddea2-6839-4354-8e2c-5dfadf136b7f,Tenacious D,61630ff2-b63f-4d50-9a0a-bef5d0dcbfe2,Tribute
user_000054,2005-06-01T20:18:16Z,c428180a-2871-4788-9815-e09f7390c6ec,Backyard Babies,979019bf-dca2-48f3-b198-7aae042bbc68,The Kids Are Right
user_000284,2007-11-25T16:21:43Z,838bdef5-4fb9-4465-82c6-e716e6590564,Ajda Pekkan,3acd894c-4496-4511-b984-9da60363bcb2,Gerçek Ve Düş
user_000476,2007-08-16T22:59:02Z,3b1c66fb-98ad-417f-b01e-49baf37f06a3,The Coral,cc831bd7-ded5-4834-9de2-a06f5130f8bc,Who'S Gonna Find Me
user_000082,2008-11-11T16:31:53Z,c0b2500e-0cef-4130-869d-732b23ed9df5,Tori Amos,7b43bd7e-7a81-477f-ab39-a1e6efdcb440,Professional Widow
user_000259,2007-03-21T19:07:20Z,3523a07d-e1e1-47af-8590-7a439e13f361,Мои Ракеты Вверх,82fe7ffd-9b80-45ee-858f-4a2fac02db35,Grass
user_000627,2009-03-22T21:53:50Z,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,3abe2e92-3021-484d-b5d9-7d86c9cbe2dc,Phoenix (Basement Jaxx Remix)
user_000425,2008-09-24T21:35:44Z,534c4d66-9809-47bc-8d59-10e8fb13c693,Prozak,72c381ea-293c-4a3b-a670-222cd0416212,Fading... (Feat. Twiztid & Krizz Kaliko)
user_000155,2007-06-23T19:06:05Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,b7e172f3-1f8f-49bf-a4a9-141cd64979c7,Love Is A Losing Game
user_000069,2006-03-29T13:41:49Z,a6b90dc0-e22e-44e1-890b-87900bd9aca6,Inspectah Deck,,Uncontrolled Substance
user_000499,2007-01-03T19:42:14Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,07a98dbb-fb9e-4c26-b1b9-c3376a90edc0,Marble House (Booka Shade Remix)
user_000789,2005-04-15T04:06:11Z,7b885d42-3c41-4f43-9944-a5855ec5155e,Goldfrapp,72428053-d408-4314-a41d-7871942f51d5,Strict Machine
user_000005,2007-12-26T00:10:26Z,,Beth Orton With William Orbit,,She Cries Your Name
user_000544,2007-03-09T17:08:50Z,848a122b-9dcc-4ff7-91b8-e4f37b8f1147,Remy Zero,bcf681b9-598c-44e2-99d8-0cdc12ab9001,Belong
user_000998,2005-12-15T17:37:47Z,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,2233c0f3-f5a5-4256-b1a2-ef92196aef88,You And Whose Army
user_000689,2006-02-20T19:27:45Z,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,26fb4649-ab29-4c75-9d81-8d4ae7b561f3,The Caterpillar (Flicker Mix)
user_000329,2009-01-03T21:20:28Z,d515ccc1-f540-4c0a-8010-29cf71f19b74,True Faith,146246e0-a44a-4b49-8e18-35be5197bd9c,Take Me Away (Percapella)
user_000070,2007-09-03T23:25:06Z,55704c38-224f-4b75-b29f-d43653f8bc9a,Primal Scream,07202dd1-47bf-4ede-987b-f4d02c6a5700,Motörhead
user_000593,2008-02-14T21:46:02Z,7d209631-ccb8-4a87-8516-64abe4c22dba,Ulver,1470898a-76ed-483e-a3b5-6e56b7bd1c1b,Hallways Of Always
user_000172,2006-05-25T19:46:39Z,66fc5bf8-daa4-4241-b378-9bc9077939d2,Tool,f00d6425-a77f-4cd6-95e2-daff807a38f6,Right In Two
user_000969,2007-11-23T13:21:06Z,41c7e87d-ded0-4a8e-954f-635970042521,Martha And The Vandellas,ccb5f0a2-1e38-4ca8-9cc1-0e0cfb4a39f9,Motoring
user_000134,2006-12-28T19:53:49Z,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,7a66ca46-4ac9-4229-b6f5-3b1b8f5318fc,Icing Sugar
user_000821,2006-04-09T17:46:44Z,,Mesaphlin,,Ocean
user_000540,2008-03-07T12:27:39Z,1b21301f-f27d-4223-89c2-4cd0fc996696,Felixdroid,,Starfield Part 1
user_000250,2007-05-11T12:27:13Z,9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,28b702dd-7e58-4230-adaf-18088d910a18,Peace Frog
user_000909,2008-06-05T05:57:26Z,40dc452a-6b63-4b7e-a106-062739155866,The Sword,ba3ef27b-c836-4e5d-a06a-76b0ebf29dba,To Take The Black
user_000861,2006-07-06T02:30:25Z,c3009d7a-51ac-4c9c-888a-04f5c3c4be0c,Eazy-E,1aac0f71-7882-4aa3-ae8d-a5a2e7714f19,Gimmie That Nutt
user_000349,2008-11-16T18:02:32Z,,"Quatro , Suzi - A'S B'S & Rarities (2005)",,Kids Of Tragedy (Previously Unreleased) (1976)
user_000543,2006-09-27T15:42:44Z,65d509a1-7e8c-47c2-ae57-14fdd882b16a,Ute Lemper,,Take It Off Petronella! (Hollaender; Theobald Tiger [=Tucholsky])
user_000728,2008-07-07T06:19:26Z,23994c03-de9d-4766-8505-854decf28d41,アンティック-珈琲店-,4752a628-d743-43f5-91c7-5eebdd33c45a,Pierced
user_000215,2008-08-24T01:20:36Z,73fd884f-c4df-4852-9f4a-13057d0a3ebd,Lightspeed Champion,58b60c01-8849-4241-80f1-8dd41807e4b2,Salty Water
user_000104,2006-07-31T12:44:09Z,4caf967e-805e-4644-9e4d-a4e434bee79a,Ali B,,Bassbin Twins - Esw
user_000120,2007-09-27T02:51:07Z,ee90d1b3-a4e2-4d18-9092-111d856e7e7a,Say Anything,c8027434-ea54-4fac-954f-0a843a7d0a62,"Slowly, Through A Vector"
user_000068,2008-04-10T22:34:38Z,dbbc47a5-1338-4830-9298-a8d0b11c0a46,Joss Stone,abf475fb-3ee9-4e24-9437-7403d6bf29a4,Music Outro
user_000249,2008-07-06T21:38:13Z,1f574ab1-a46d-4586-9331-f0ded23e0411,Flight Of The Conchords,a52d1939-2acf-4bc0-a7d8-d9e76738d306,"Bret, You Got It Going On"
user_000298,2006-04-15T07:26:24Z,0717fc0d-6898-47a0-9abb-e697a1c64c3a,Maria Taylor,3a869e5c-ed22-424b-8b7c-80e41708eaef,Birmingham 1982
user_000766,2006-11-13T16:31:20Z,,The Pusherman,,Lady Dj ( Men Mix)
user_000949,2005-08-13T07:23:20Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,8b0e0c14-1e1c-4f37-9657-b27e3d575fa8,I Could Have Lied
user_000942,2006-11-13T13:11:58Z,f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,12e73e39-c206-493a-946b-aecacd268125,Love Don'T Cost A Thing
user_000451,2007-02-16T07:16:50Z,d271d46a-c569-427e-9f7a-c7ad86038f54,Dimlite,15967680-ffbb-400f-865c-1aa45c0107cf,Leave Seats
user_000499,2008-02-11T21:43:17Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,fc5493ed-29b2-4b97-86e9-f1d42945797f,The Bridge
user_000141,2007-11-16T12:00:44Z,c8524763-e7d7-4225-8a9a-e7b64db5a1e2,Chemistry,7153251e-1f92-475a-830d-f73caf357c8f,It Takes Two
user_000067,2008-03-06T23:07:47Z,46e5fe2b-bbd6-47cb-915c-c31ff69df072,Rivka Golani,,Messages (Four)
user_000963,2006-10-07T04:08:06Z,c8bd802a-6e4a-41a4-95fa-2c1ee33f65a5,Lou Rawls,626a0579-afad-4386-9095-c870bbee4631,Autumn Leaves
user_000525,2005-05-16T21:49:21Z,2c916f95-f6ba-46fa-b9d8-dc0d9379f603,The Fiery Furnaces,e9070373-9dcd-4fb5-baa9-0bf5bc14d1c8,Sing For Me
user_000013,2007-01-26T14:22:02Z,66904609-750e-4c35-8943-c724efa761a6,Bang Gang,d3316368-2c73-405b-939b-7a77d8de386c,Sleep
user_000617,2007-09-13T16:41:16Z,e60e1f0b-1e8c-45e7-9d4a-222db9cb34f7,New Model Army,4b6f61ff-1e7f-4f3f-b6fe-ec7a8417aadf,Ls43
user_000665,2009-04-11T14:42:07Z,5bd41e0a-9d6c-46bf-8198-befd7a90eb49,The Grates,28c2f34d-01d7-4b06-a86e-32ca7e4952d0,Lies Are Much More Fun
user_000002,2009-01-26T18:43:31Z,315fa94f-3bb5-43db-a28e-406a83e9805c,Kettcar,456b4942-d2c5-46b4-9802-c6eef3dccb66,Lattenmessen
user_000467,2006-12-28T15:54:08Z,847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,9ef312fc-e6a2-417b-b32a-ff3f3eabed81,Follow The Cops Back Home
user_000730,2007-12-22T02:55:53Z,ece57992-dc2e-4f67-a269-fa43626c1a3d,Jethro Tull,d2540f7a-0fab-42c5-85f8-db83b10130a6,Ring Out Solstice Bells
user_000149,2008-09-02T22:02:18Z,8a7a4e72-a099-425f-8238-80706fc1c746,Modeselektor,,Dancingbox
user_000298,2005-12-24T14:33:01Z,89e39f67-65cc-4f90-b145-b1b56c209f8a,Craig David,5f1380be-cf3a-4bad-9b69-81f4d74769b6,7 Days
user_000729,2007-10-13T01:00:10Z,67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,2ba0f166-b156-4d98-9793-03b5fe892837,Learn To Fly
user_000771,2008-12-14T23:34:33Z,1fa14a96-c25c-4bb7-b94d-ff453519eab3,Ashley Tisdale,2cdadecc-6a3e-4de6-a789-28276ff0e86b,Positivity
user_000931,2007-09-28T21:07:35Z,52074ba6-e495-4ef3-9bb4-0703888a9f68,Arcade Fire,a1a4b6c4-d1c5-4a26-b155-75052d407c83,Wake Up
user_000782,2005-08-27T21:05:29Z,e1e05cce-3922-44e1-8f20-015abe5e309d,Social Distortion,e5465d38-35ca-4132-bb4e-d1cac8c19bd4,Winners And Losers
user_000706,2007-02-26T11:16:46Z,1b483425-4f02-4599-a31c-9b5c132e0a7a,Supreme Beings Of Leisure,d82c9e83-ee4d-4f59-acc3-8f67b2cf50ab,Truth From Fiction
user_000680,2008-10-03T16:26:41Z,a96395e5-79b9-43f7-b253-97d5fd41e5d2,Stone Jack Jones,,Smile
user_000685,2008-10-02T14:01:27Z,56c9c56a-3ffc-4489-95f0-c93cb222f1e9,Delorean,363207ac-39dd-4b03-933e-765693426606,Metropolitan Death 3
user_000278,2006-11-26T19:13:12Z,32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,125ddb15-c87b-45ae-b374-ec885f2320a5,Love Burns
user_000290,2006-09-12T12:35:29Z,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,Metallica,741445e2-e745-49e3-9fcd-2b851002e5cf,Shoot Me Again
user_000942,2007-01-18T20:38:13Z,23d9d74d-c95e-46a6-be26-a6075c49747a,Faithless,3711fd83-5db6-4227-bb8f-4c9b6271ef42,Bring My Family Back
user_000570,2006-04-24T17:58:07Z,40b7efb7-1268-4a80-b354-600afdcbe9e2,Hatebreed,2866697b-08e6-4919-8f41-a43002ebe8a7,Bloodsoaked Memories
user_000451,2008-06-02T17:54:12Z,6a46ba2a-507d-455e-8588-fb39b3d04685,Jeffrey Lewis,0abe1fd3-9bba-4ba9-90f6-d476e43b06f5,"I Ain'T Thick, It'S Just A Trick"
user_000141,2006-12-20T04:58:35Z,c8524763-e7d7-4225-8a9a-e7b64db5a1e2,Chemistry,333e5a16-c0d1-4b2f-bea3-adf63c4970fd,アシタヘカエル
